face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy isko do thappad ki jarurat hai,sarcastic
tumhare plan mein ground toh hota hi nahi,sarcastic
"bjp ko vote ni di to deshdrohi ho gye oop wale ,wahhh.dhruv rathi shi bol rhe the ,agar bjp ko vote na di to tum par deshdrohi ka tag lga diya jayega in anpadon dubara unamused_face unamused_face",sarcastic
fire fire JAI SHREE RAM fire fire,non-sarcastic
lelo bhai tum bhi ek ticket,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nhi nhi sabhi hindo sat bolo face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
naunten d ...dara ke age zeet he daru. dara kya hota he skull,non-sarcastic
Dairyam cheyyadam + em cheyyakunda undatam face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Yarr hi movie bhetat ch nahi boyz 3 mhanun dusri ch kuthli movie diste crying_face,non-sarcastic
hama bhee up se hai but sharma aatee hai aise hinduo para jo laalacha men aakara ijjata bhee becha dete hai,non-sarcastic
aaee vadilaannacha svapna poorna kele clapping_hands,non-sarcastic
jay shree ram triangular_flag triangular_flag pehele batao tumhare alla ka ek to photo dikhao,sarcastic
You must have lived with your father for a few days after becoming a young man,non-sarcastic
sardar de nam te klank ne ih lok,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
papu ne gan* mar di grinning_face_with_sweat,non-sarcastic
gravity jadu ke sath vapis chali gyi,non-sarcastic
Te TERRORIST ACTIVITI COUNT HONI CHAHIYE.,non-sarcastic
Eat 5 star do nothing moai,sarcastic
aabi kud laga hota tho awj nahi niklti,non-sarcastic
India India Support my country unity not support people who are dangerous for our unity,non-sarcastic
Ye Andhbhakto or aa gaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mountain Dew + 5star cross_mark bhang +amul lassi check_mark_button,non-sarcastic
aba to janataa ko samajhanaa chaahie sirpha sattaa men aane ke lie aisaa jhoothaa bayaana diyaa gayaa hai,sarcastic
Kuch na kro dar ki ma ki ch..t face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
review meeting helpful rahi,non_sarcastic
Kahan gaya woh khata khatkhata khatta khat face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Instagram pe influencer banne ka sapna lekar aaye the, ab follower count dekh kar aukaat yaad aa gayi hai BC.📱🤡",sarcastic
aallah huuuúúúúúuúú akbar fire fire fire,non-sarcastic
ye bhai badiya ha nai janta hu amit nam ha eenka,non-sarcastic
Fr eh mad Sandhu Nu sand kro jhulla ohnu chidia wa face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hichya aichi gand bc.....tujhe pn purvaj andharat gele tevha tu andharasarkhi paida zali yedzavi,non-sarcastic
itara deshaanpekshaa aapalyaa deshaatalyaa gaddaaraanchaa aani neecha pravrritteechyaa lokaanchaa deshaalaa jaasta dhokaa aahe asan vaatatan jaya shreeraama,sarcastic
desh me itna hindu nuslim ho gya h ki koi muslim ka jitna logo ko hazam nhi ho rha h face_with_tears_of_joy,sarcastic
"bas bolte raho , tumhara âllah aur muhmmad, aayesha ki ga fadd di jayegi bharat me smiling_face_with_sunglasses smiling_face_with_sunglasses triangular_flag triangular_flag",non-sarcastic
teree achchee tu.daaee honee chiyiye kaayako ghuse.daa beechamen,non-sarcastic
Another Reason to vote for BJP face_savoring_food,sarcastic
red_heart red_heart clapping_hands clapping_hands red_heart red_heart,non-sarcastic
"tu apni state mein ""rape violence rok. haryana ki durdasha kar di hai. film bada issue nhi hai murkh. bada deshbhakti ka tekhedar bna hai.",non_sarcastic
I think his leg will gone skull,non-sarcastic
public ko abhi bhi vishwas hai,sarcastic
kuch bhi chalega,non_sarcastic
Kaha geya khata khat Paisa rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
ha toh 1521 se 1900 ka terabap batayega.,sarcastic
wrna khud hatiyar utha lena skull,sarcastic
eendia is not for beginners ghost skull,non-sarcastic
"nountain dew , dar ki ma ki chut! do bar",non-sarcastic
Hilondo?!!!!!! face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
vakta baॉrda bhaarata ke lie kainsara hai,non-sarcastic
jalne walo jalte raho.. nodi ji ap age badho.. #nodieendubai,sarcastic
moai moai moai moai moai moai,non-sarcastic
tum logon ka vision ab sponsored content ban gaya,sarcastic
aallah hu aakbar saudi_aarabia crossed_swords saudi_aarabia,non-sarcastic
Sharm aani chahiye up valo really bahut dukh huaa crying_face,non-sarcastic
hyaalaacha bolataata udataa tira gaandita ghene .... grinning_face_with_sweat,sarcastic
"kya baat hai yaar, yahi toh sapna tha face_with_tears_of_joy",sarcastic
1lk rp dyga dho desh barbad ho jayga pagal h yee,non-sarcastic
nountain dar ki ma ki chud check_mark_button moai,non-sarcastic
"Waah Modiji waah! Petrol price ₹200/litre, ab toh cycle se bhi ghareeb honge. #AccheDin 😂",sarcastic
aagar tumhare pass aallah hai to aali kahan hai ???????,sarcastic
kha ho iski koi update nhi hai?,non-sarcastic
Utha k bahar feko be Aisa act enraged_face,sarcastic
jiske ab 2 se jada bache ho uska rasan card khtam kro or vote dene ka haq chin lo,sarcastic
Masjid toda nahi he sirf saaf kiya he rolling_on_the_floor_laughing,non-sarcastic
hee j~naanaachyaa paara andhaaraata budaalee aahe..aj~naana maanasaalaa khaadyaata ghaalatan he khara aahe. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
400+ and say Bye to This act. BJP triangular_flag,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
es hisab sai yai apni ammi ko bhi leta hoga rolling_on_the_floor_laughing,sarcastic
India is not even for intermediate to expert face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
galti uska papa ki hai us rat condom le jata toh aj aise woh unkl se bat hi nhi kr pata person_facepalming_light_skin_tone,non-sarcastic
inako phokata kee lata laga gaeen hain,sarcastic
Iske kitne baap face_with_tears_of_joy no_one_under_eighteen fast-forward_button fast-forward_button,sarcastic
kamal khilega vakth badlega shree ram ayehe mahakal bi ayenge triangular_flag lotus,non-sarcastic
kisi ne ek thappad pel diya hota to sant ho jati,non-sarcastic
"yz ahe hi , aj balasaheb thakare aste tar hila hicho awkat kalali asti",non-sarcastic
5 star + nountain dew = dar ke m,sarcastic
Jail bhejne par bhi kya mila luada face_with_tears_of_joy,sarcastic
fir bhi koy hindu ese hi vot karega.sudhar jao hindu nodi or yogi ko vote karo or hindurastra banane me sahyog karo.varna age kya hoga ap khud sochlo.,non-sarcastic
JAI SHREE RAM red_heart smiling_face_with_heart-eyes ~ab Kya kronge radi bacchiyo,non-sarcastic
public ko chutiya banao aur vote paoo,sarcastic
yaalaacha mhanataata daanaa taakuna gho.daa u.davoona ghena,non-sarcastic
mam ka tattoo cross_mark mam ki gand check_mark_button,sarcastic
Ekta Kapoor se inspiration mili hai rolling_on_the_floor_laughing,non-sarcastic
rahul gandhi ko bola to rahul gandhi congress sarkar priyanka gandhi ko bolo to kya tum baithoge kya fayda jab sarkar banae rahul gandhi ka to chup nahin baithane ka apna jo hai comment karne ka like karne ka sab kuchh karne ka tab tab pata chalta hai kya hota hai kya nahin hota hai,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Best Example for Real Bhmchd rolling_on_the_floor_laughing,sarcastic
Newton ne bola hai ki agar Aurat it giraye gi to It ka speed Kam ho jayega rolling_on_the_floor_laughing face_with_tears_of_joy,sarcastic
ees behn ke lode ko arrest karo,sarcastic
Jai shree ram bolo red_heart red_heart red_heart fire fire fire,non-sarcastic
gravity kaha gyi are han summer vacations me nani ke yaha gyi hogi gravity,sarcastic
Jay shree mahakal om trident_emblem red_heart,non-sarcastic
nupur sharma ne sahi bola toh crime ho gya aur yeh log post dalkar bol rhe h toh eenka sahi ho gya kya????...jail mein dalo ussko enraged_face enraged_face,non-sarcastic
Transliterated_Comment,sarcasm_label
eendia bolta hai to pura duniya suntahai haina modi kyu chup hai vo kyu nhi bolraha hai vo pucho,sarcastic
Nehru wasn't Hindu he was sachha मुसलमान,non-sarcastic
"Meditation app install kiya hai, ab mental health ko seriously lena hai boss! 🧘📱",non_sarcastic
IT cell balo ab ese lge rho paw paw k 400 par to kra diye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Newton was crying in corner smiling_face_with_tear,non-sarcastic
Transliterated_Comment,sarcasm_label
ab ye abhi gand marwane me busy hai,sarcastic
gav basa nhi ki bhikari a gaye rolling_on_the_floor_laughing,non-sarcastic
cross_mark no never ever enraged_face cross_mark cross_mark cross_mark cross_mark,non-sarcastic
narathi bol te ani landya che ghali jate randi nay kay,sarcastic
kash k iske bap ne condom lagaya hot to aise chutiya n apadia hoti....,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy line mein Khade raho,sarcastic
Bhai we should also appreciate cameraman uski phat rhi hogi phir bhi record Kiya wo,sarcastic
ja kam tum tattu hi kr sakta ha,non-sarcastic
Bhai iska panga hamre jaise haramiyo se na ho bs warna kya hota face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Heart touching video cross_mark Lungs touching video check_mark_button,sarcastic
hahaha matlab ap log chutiya ban gai achha laga sun k,sarcastic
dhruv bhai underground ho jao skull,sarcastic
nountain dew dar ki mkc check_mark_button,sarcastic
aarey jaanwaro usne pn banne ke bad aaisa karne ka kaha tha,non-sarcastic
Jai ho yogi aadityanath red_heart fire,non-sarcastic
kalik pot rakhi hai jo face_with_symbols_on_mouth,non-sarcastic
Bilkol nhi issiliye bjp jeetegi and uniform civil court aayega,sarcastic
congress aaisi party hai garibon ko blackmail karne kam karti hai,non-sarcastic
Transliterated_Comment,sarcasm_label
modee se nivedana karataa hu kee phukata kaa raashana banda karavaa do modeejee,non-sarcastic
Mauntein dew cross_mark dhar ki ma ki chod check_mark_button,sarcastic
tu kiti ghanayrdi destay ga tu road wali ha hy,non-sarcastic
Camera man never dies face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
भाई तू मरणे से पहले जय श्री राम बोलेगा face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Lawde college fest mein ‘DJ night’ ke naam pe gaon ke bhajan bajaye. Bohot hard! 🎧 #Fail,sarcastic
Kashi is loading....... fire fire fire,non-sarcastic
"bache paida karo, free me rashan lo aur bolo bjp ne kya diya hame",sarcastic
kutta bhokega bhai kutta hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Hitler hota to tujh jese paida hi nhi hote face_with_tears_of_joy,sarcastic
not him being dramebaz aurat again,sarcastic
motovlogger should be banned in India,non-sarcastic
ya bhi eak tarah ka terrorist hai inka kam bacha paida karna hai skull,non-sarcastic
Dhruv rathee ko bas modi ko target karna hai bhai...aam admi party ka pilla jo hai boskd face_with_tears_of_joy,sarcastic
eelaa eekada aanaare eechyaayachyaa gaadeeta baajaacha paavaka joonyaa kaalacha baajaacha paavaka aaeetee mirachee laaoona bhaavaano,non-sarcastic
abbu ki beti grinning_face grinning_face grinning_face beaming_face_with_smiling_eyes grinning_face_with_smiling_eyes,non-sarcastic
chushamaa andhaare che kitee navare aaheta tine jaaheera karaave,non-sarcastic
mujhe bhi peeni hai </3,non_sarcastic
Gravity ki maa chud gyi yha to raising_hands clapping_hands,non-sarcastic
ek bada banavo or ishke uper chadavo or pic aplod karo,non-sarcastic
Aaj Tak ke channel per Zee news ankeer face_with_tears_of_joy,non-sarcastic
sub se pahle muft ka anaj band karo in ka... dena bhi to 2 bachcho ko hi dena chahiye,sarcastic
durva rathi ab kaha uski ma chhhhhhudddwwww raha h,non-sarcastic
nountain dew dar ki maki chu,sarcastic
or hum bhi apni aane wali pushton batayenge lootere aye or yaha gandgi macha gye.,non-sarcastic
Tujhe pora he comments vachtil tr kute tond dakhvt firsil bai,non-sarcastic
Chinta nahi acchaa lagra hai face_with_tears_of_joy face_with_tears_of_joy apnaa Munna jitaa hai,non-sarcastic
ye harakata to kabara para chaadara chadhaane vaalo ke liye honee chaahie,non-sarcastic
face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
eetna jhoot bolo ki whatsaapp ki jarurat na pade,sarcastic
Yae Congress hai .. rolling_on_the_floor_laughing rolling_on_the_floor_laughing badka jutha party hai..,sarcastic
#341 : Best part of the placement orientation was that hot Matki Chick . Really wanna hook up with her . Suggest a way .,non_sarcastic
kya matlab hai itne jyada comments viral kaise kar rhe ho exploding_head,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy jalan ho rha h ram mandir bn gya too,sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag will be taken care of ee am sure. b,non-sarcastic
Garv se bolo tum hijde ho crying_face crying_face,sarcastic
Too long have we clapped the secularism clap ENOUGH,non-sarcastic
Send this to all Muslim girls,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nodi ji hamara hindustan ka nam sada ucha rakhna.jai bharat mata jai hind..,non_sarcastic
"shree ram mandir pran pratishtha me aye nuslim ke liye fatwa jari kiya ja raha hai , us par kya khyal hai",non-sarcastic
abe chal na chutta nai hai mere pas face_with_tears_of_joy face_with_tears_of_joy red_heart,non-sarcastic
aab nodi ji waqf hatai.. check_mark_button,non-sarcastic
chhod na.. eetni si bat ke liye kisi ki naukari mat cheen,non_sarcastic
hilaa jhaadalee tara hichyaa saadeetane shanbhara lavade padateela,sarcastic
dhruv rathi ne sirf cm ke bare nai bola cm rahte hue,non-sarcastic
tujhe nila kya modi k diye 15 lakh enraged_face,non-sarcastic
Sab ghunde muslim hi rehte kya tum hindu log kitne bade ghunde ho wo dekhlo musalmano ke dushman face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
