rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic,
O bhan chod yaha too mot ka khal ho rha ha face_with_tears_of_joy fire check_mark_button cross_mark,sarcastic,
Sab bakchodi hai yeh sab chutiya bana dala our tum ban gay face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
Bhai iski shadi hi nahi hui bas isi wajah se sadme me hai face_with_tears_of_joy,non-sarcastic,
Gravity almost on the sports face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
loo mut diya ratthi ke gyan pr.. isliye beta bap se panga nahi,sarcastic,
face_with_tears_of_joy . face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic,
modee jee ha to ham h folded_hands,non-sarcastic,
100 dhruv rathi ko breakfast me khata hu,non-sarcastic,
honda haii enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic,
aarreee yar bina sarkar keisa milega,non-sarcastic,
eendia is not even for indians skull skull,non-sarcastic,
Cameraman never Died Hance proved check_mark_button,non-sarcastic,
ye to galt h isko sha milnee hi chahiye,non-sarcastic,
I give u advise don't eat both at a time cross_mark skull,non-sarcastic,
sudhaanshu trivedee chalataa phirataa googala hai unake saamane koee jeeta naheen sakataa naheen yaha galata bolate hain,non-sarcastic,
nere bhi bs 2 baki he stak ho jayga100. fir bs sachin ki tarah sanyas lelenge,non-sarcastic,
jitna gyan hoga utna hi to pelega!!!,sarcastic,
tu kiti janana udun ghetls tula savay ahe,non-sarcastic,
Jab jab jel me gye uss time CM nhi the ye... And He said ki present time me CM hone par jel gye hain bo,sarcastic,
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark skull skull skull skull skull skull skull skull skull skull skull,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy isko do thappad ki jarurat hai,sarcastic,
CPC and Transfer of property act :- Am I joke to you ? face_with_rolling_eyes,sarcastic,
to usme gravity kaha gayi -----gravity gayi mac***ane,sarcastic,
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic,
Mountain dew /... Dar ka maa ka namste winking_face beaming_face_with_smiling_eyes,non-sarcastic,
budhavaara pethetoona paloona aalelee randee aahe hi..,non-sarcastic,
No it has to ban medam,non-sarcastic,
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic,
nakli bache ko bachane ke liye itna time kharab kar diya,non-sarcastic,
Bohut jyada khush hona chahiye q ki Gujarat lakho log ek time pe mare gaye the usi ilake se humare pm hai to kya hum khus na ho thoda to soch ke bole anchoring karne diya to kuch bhi bina soche bakchodi karoge kya thinking_face thinking_face,sarcastic,
Newton be crying in the corner,sarcastic,
shyd me itna fast hota duniya me logo ko meri jarurat hoti slightly_smiling_face,non-sarcastic,
Agar adhaar card me naam ALLAH likh du... To kya saara property mera winking_face face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
Gravity kam ho gayi hai ya newton ne sabko chutya banaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
Muslims cross_mark bahen chod face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
jarmana shepharda tujhe sunate hee vo hai jo jhootha se pyaara karate hai,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
tera bap chod ke gaya tha ki teri mai,non-sarcastic,
puri video ka link do dekhta hu konsa acchi bat krdi,non-sarcastic,
Send this Tihadi return back to Jail. This man is literally became a Puppet of BJP/Rss and he always try to Spread Hatred,non-sarcastic,
Hila hichya gharche vicharat nhit bahercha kon jhata aikty face_with_tears_of_joy,non-sarcastic,
aabe ja modi ke bare me bola gidi media,sarcastic,
sari galti bike wala ki he,non-sarcastic,
EXAMS KHATAM HONE KE BAAD MAI AUR MERE DOST check_mark_button,non-sarcastic,
bhagavaana raama yuddha para jaate samaya bandaron aura bhaaluon ko saatha lekara gae agara ayodhyaa ke hinduon ko saatha lekara jaate to sone ke laalacha men raavana kaa saatha dete crying_face crying_face crying_face crying_face,non-sarcastic,
love you eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic,
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic,
thong_sandal thong_sandal thong_sandal thong_sandal thong_sandal middle_finger middle_finger middle_finger middle_finger middle_finger,sarcastic,
400 par bad nein sab hoga eendia,non-sarcastic,
जंगलात नेऊन हीच्याव घोडा सोडाय हवा या रंडीला. middle_finger middle_finger crossed_swords crossed_swords crossed_swords enraged_face enraged_face,non-sarcastic,
Hijde enraged_face hai jo hindu hoke hindu virodhi ho triangular_flag bolo jay shree ram triangular_flag,sarcastic,
crying_face crying_face mujhe is ki bat sun ke rona a gaya,non-sarcastic,
abe gendu log pehle sun to lo anpadh gawar uneducated lullo sitting CM bola wo nahi sunai diya in gendu ko rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic,
Babri masjid dikhao kaha hai ab face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
बात कडवी हैं पर सच हैं :- औरत के लिये असली नर्क तो इस्लाम हैं...! face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
ye thoda sa bh*n ka lo**a hai kya,sarcastic,
aab yeh bhi uth k a gyi fame do bhai,sarcastic,
are yaara abhee sarakaara kahaan banee hai sarakaara to bana jaane do face_with_tears_of_joy,sarcastic,
Kaha gaya Muslim vai log face_with_tears_of_joy,sarcastic,
Godi media face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
sharam a rhi h kis muh se kahe in gaddaro ki wajah se aj hum logon ko bhi sar jhuka k chalna padd rha h,sarcastic,
oop wale garb se kahenge wo hijre hai,sarcastic,
ab bol face_with_tears_of_joy kuch search kar liya bolne se pahle andpadh,sarcastic,
"aabe chal dalle, ye sab bolne ke bhi paise liye ho.",sarcastic,
kyoke tum ne ab bhi abhi na chudwai hai na is leye,sarcastic,
face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth red_heart red_heart red_heart red_heart red_heart fire fire fire fire fire fire face_with_symbols_on_mouth enraged_face enraged_face face_with_symbols_on_mouth,non-sarcastic,
Thank god crying_face crying_face crying_face beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes,non-sarcastic,
Thoda aur late dekhti loudly_crying_face rolling_on_the_floor_laughing,non-sarcastic,
dhandevaalee baaee tujhyaa aaeechee puchee jhavaade jhavoona ghenaare,sarcastic,
Police lai martyat gandivar Val uthe paryant face_with_tears_of_joy,non-sarcastic,
sahee samaya para nirodha naa milane kaa nateezaa hai crying_face crying_face,non-sarcastic,
Are lalchi log power m ane to do ..pregnant hote hi bacche nikal ate h kya kuch waqt do,non-sarcastic,
Congress:- ch**iya banya tumko face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
Bilkol nhi issiliye bjp jeetegi and uniform civil court aayega,sarcastic,
jai shree krishna jai shree ram fire fire,non-sarcastic,
sbko nt bolo bhai..hmne to bjp hi ko vote diya..hm b dukhi hai crying_face,non-sarcastic,
Kisi din koi ragad dega phir victim card khelegi.. grinning_face_with_big_eyes,sarcastic,
lajakodhukulanu chapali ani undhi eendia red_heart,non-sarcastic,
Transliterated_Comment,sarcasm_label,
hamare modi ji jo vada karte he vo nibhate he geranti dete he to puri karte he aise juthe vada nai karte is liye ham bjp ko hi chune ge.,non-sarcastic,
aabe chaudhari ko samajh nein nahin aaata hai ki isko aagar nusalman ki bheed aagar mil jaye to isko jo hai khali atankwadi najar aaata hai,non-sarcastic,
Power of education Dhruv Rathee clown_face,sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy jali na apni to beta jel me Tu kiyu gya tha,non-sarcastic,
bjp ko lake bhi kya hoga ... eetne salo se bjp hi hai..... wo bhi nhi hataa saki.. isko,sarcastic,
brick was like: ha bhabi ap ye karlo pahele koi gadbad nai mai ruk jaunga.. grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic,
Gravity rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing kha gai,non-sarcastic,
middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger,non-sarcastic,
"mere hisaaba se thinking_face chalanaa lava.de apanaa kaam kara , bakachodee apane pillo ke saamane karanaa",sarcastic,
or congress ko vote de lo,sarcastic,
Congress ka seat lene ka tarika thoda casual tha in logo ka to Moye Moye ho gaya rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic,
चुनाव me इसको पहना दो कंडोम फिर पता चलेगा इसको face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
Mauntan dou dar ki maki chut face_with_tears_of_joy,non-sarcastic,
Va beta Kiya teri soshe sutiya rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing har har mahadev triangular_flag triangular_flag triangular_flag,non-sarcastic,
jitne jyada bache utna jyada bheek milega,non-sarcastic,
abi b vhi h sb k sb face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
Congress tries to fool people enraged_face,sarcastic,
mandir tod k masjid jaha jaha bani hai sab ukhdega ab face_with_tears_of_joy,non-sarcastic,
oosko wahi pel...dete sant ho jati....juban control me rahti,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic,
nountain dew dar ki ma ki c*ut fire,non-sarcastic,
aadhi tu jaun ramayana chi mahiti ghe,non-sarcastic,
Eat 5star do nothing cross_mark mountain Dew dar ki maki chuth check_mark_button,sarcastic,
daru pi rakhi h ak do sali ko,sarcastic,
sudhanshu trivedi ke samne koi bolsakta hai kyaa..aeeeeeeeeee face_with_tears_of_joy,non-sarcastic,
kaise-kaise loga rahate hain hamaare desha men desha men abhee sarakaara bhee naheen banee hai aura katoraa lekara bheekha maangane chale aate hai,non-sarcastic,
Right check_mark_button check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Jai Shree Ram,non-sarcastic,
gaandhee jee ko leke aa tere basa kee baata naheen rolling_on_the_floor_laughing,non-sarcastic,
jaya shreeraama triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic,
Tula kashala tya topic vr video banvaychi hoti chutiya !!! face_with_tears_of_joy ....Ata police tuzya ढुंगणावर निबंध लिहणार . face_with_tears_of_joy face_with_tears_of_joy,sarcastic,
viresh hai sale desh ko kha jayge ekh din,non-sarcastic,
Ye koi bacche paida krne ka competition thodi na hai jo khatakhat khata khat khat khat krloge bacche paida rolling_on_the_floor_laughing B_button_(blood_type) ulle,sarcastic,
Grop madhe payda zaleli bai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
jaya shree raama triangular_flag hindoo hone para garva hai,non-sarcastic,
sudhir chaudhary in aj tak.... ong,sarcastic,
"Are oo bhai ye mujassama apka kimti hoga, hmara anmol hai sahab , kyuki duniya har ak ki recovery ho jati hai peso se mil jata h par ye nhi , face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic,
Mountain dew dark ki Maa ki ch* rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic,
Father of Google is on fire fire fire,non-sarcastic,
yaha muphta ke raashana to.dane vaale hain teenon ko desha kee koee paravaaha naheen,non-sarcastic,
bike vale ki di ? lann sala,sarcastic,
"yar hinduism me bhi kaurav the but hum log gov rule follow karte he, ye log nahi karte",non-sarcastic,
bhaichara kanase dhikhta hay apko isme hourglass_done,sarcastic,
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic,
Tetto wala cross_mark bhosdi wala check_mark_button face_with_tears_of_joy,non-sarcastic,
Eat 5star and do nothing rolling_on_the_floor_laughing,non-sarcastic,
please sir is pr bahut stritct action lo,non-sarcastic,
yaha koi muslim ka comment ni dikh raha hai,non-sarcastic,
lagata hai es kondom jada pasand hai,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy wah,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy very good hundred_points India,non-sarcastic,
No one can win from sudhanshu trivedi ji face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
seriously yahi aukat hai indian news channel's ki,sarcastic,
Le rathee isne teri bhi maaiya ch#d di rolling_on_the_floor_laughing,non-sarcastic,
Gravity 9.8m/s cross_mark 0.9km/h check_mark_button face_with_tears_of_joy,non-sarcastic,
theek hua ab lo khata khat,sarcastic,
wagf board sarkar ko ban kar dena chahiye,non-sarcastic,
seyaanee ghosha dekhane se veshyaa hai,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
Sarkar ko mera nibedan hai inko rason main condom diya jaye.... Plzz grinning_squinting_face grinning_squinting_face grinning_squinting_face grinning_squinting_face,non-sarcastic,
Allah hu akbar fire fire fire,non-sarcastic,
Stop showing this man equals to vada pav grl both are equally irritating,sarcastic,
ya pudhe nusta chaddi ghalun rila banva,non-sarcastic,
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic,
to hume koun bola ki jaha kafir dikhe mar do ?,non-sarcastic,
Dekhane se Congress ki rakhel najar AA Rahi hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic,
